 TITLE = "Post Processing Tecplot"
 VARIABLES = "X", "Y", "uf"
 ZONE T="BIG ZONE", I=         130 , J=         128 , DATAPACKING=POINT
           6          87  -4.48217336E-03
           7          87  -6.27532741E-03
           8          87  -8.29292089E-03
           9          87  -1.05023095E-02
          10          87  -1.28716808E-02
          11          87  -1.53705077E-02
          12          87  -1.79699324E-02
          13          87  -2.06429847E-02
          14          87  -2.33648047E-02
          15          87  -2.61126533E-02
          16          87  -2.88660657E-02
          17          87  -3.16067785E-02
          18          87  -3.43186632E-02
          19          87  -3.69876698E-02
          20          87  -3.96017209E-02
          21          87  -4.21505980E-02
          22          87  -4.46258150E-02
          23          87  -4.70205061E-02
          24          87  -4.93292436E-02
          25          87  -5.15479594E-02
          26          87  -5.36738038E-02
          27          87  -5.57050109E-02
          28          87  -5.76408319E-02
          29          87  -5.94813600E-02
          30          87  -6.12274967E-02
          31          87  -6.28808141E-02
          32          87  -6.44434914E-02
          33          87  -6.59182593E-02
          34          87  -6.73083067E-02
          35          87  -6.86172023E-02
          36          87  -6.98489025E-02
          37          87  -7.10076466E-02
          38          87  -7.20979124E-02
          39          87  -7.31244162E-02
          40          87  -7.40920678E-02
          41          87  -7.50059262E-02
          42          87  -7.58711770E-02
          43          87  -7.66931176E-02
          44          87  -7.74771199E-02
          45          87  -7.82286227E-02
          46          87  -7.89531618E-02
          47          87  -7.96562657E-02
          48          87  -8.03434998E-02
          49          87  -8.10204521E-02
          50          87  -8.16927105E-02
          51          87  -8.23658705E-02
          52          87  -8.30455050E-02
          53          87  -8.37371275E-02
          54          87  -8.44462588E-02
          55          87  -8.51783529E-02
          56          87  -8.59388337E-02
          57          87  -8.67330432E-02
          58          87  -8.75662342E-02
          59          87  -8.84435996E-02
          60          87  -8.93702060E-02
          61          87  -9.03510079E-02
          62          87  -9.13908333E-02
          63          87  -9.24943611E-02
          64          87  -9.36661065E-02
          65          87  -9.49103683E-02
          66          87  -9.62312371E-02
          67          87  -9.76325795E-02
          68          87  -9.91179794E-02
          69          87 -0.100690693    
          70          87 -0.102353677    
          71          87 -0.104109481    
          72          87 -0.105960235    
          73          87 -0.107907601    
          74          87 -0.109952681    
          75          87 -0.112096034    
