 TITLE = "Post Processing Tecplot"
 VARIABLES = "X", "Y", "vf"
 ZONE T="BIG ZONE", I=         128 , J=         130 , DATAPACKING=POINT
         107          63 -0.216476142    
         108          63 -0.213702485    
         109          63 -0.210022599    
         110          63 -0.205430791    
         111          63 -0.199928775    
         112          63 -0.193525985    
         113          63 -0.186240062    
         114          63 -0.178097010    
         115          63 -0.169131428    
         116          63 -0.159386382    
         117          63 -0.148913190    
         118          63 -0.137771055    
         119          63 -0.126026317    
         120          63 -0.113751948    
         121          63 -0.101026513    
         122          63  -8.79330933E-02
         123          63  -7.45582283E-02
         124          63  -6.09906390E-02
         125          63  -4.73200679E-02
         126          63  -3.36359851E-02
         127          63  -2.00266875E-02
         128          63  -6.57615950E-03
           1          64   6.45828061E-03
           2          64   1.86226033E-02
